'ENTROPY Oil and gas '
    10   10
     .221111E+07    .222222E+02
     .100000E+06   -.610352E-05
     .866022E-06    .107575E-05    .133433E-05    .165587E-05    .206017E-05
     .257582E-05    .324561E-05    .407043E-05    .407043E-05    .573584E-05
     .919777E-06    .114318E-05    .140736E-05    .172864E-05    .213307E-05
     .264836E-05    .331581E-05    .419947E-05    .540378E-05    .711105E-05
     .880132E-06    .108842E-05    .134240E-05    .165407E-05    .203974E-05
     .252202E-05    .313326E-05    .392126E-05    .495964E-05    .636761E-05
     .843343E-06    .103810E-05    .127340E-05    .155896E-05    .190755E-05
     .233621E-05    .286813E-05    .353544E-05    .438382E-05    .547965E-05
     .809115E-06    .991710E-06    .121046E-05    .147331E-05    .179038E-05
     .217468E-05    .264316E-05    .321808E-05    .392891E-05    .481495E-05
     .777193E-06    .948801E-06    .115282E-05    .139577E-05    .168576E-05
     .203284E-05    .244963E-05    .295186E-05    .355919E-05    .429587E-05
     .747356E-06    .909002E-06    .109983E-05    .132523E-05    .159174E-05
     .190723E-05    .228120E-05    .272499E-05    .325201E-05    .387772E-05
     .719409E-06    .871989E-06    .105095E-05    .126078E-05    .150678E-05
     .179517E-05    .213318E-05    .252911E-05    .299227E-05    .353274E-05
     .693182E-06    .837484E-06    .100572E-05    .120166E-05    .142962E-05
     .169454E-05    .200200E-05    .235813E-05    .276949E-05    .324270E-05
     .668525E-06    .805243E-06    .963763E-06    .114724E-05    .135922E-05
     .160367E-05    .188489E-05    .220748E-05    .257609E-05    .299510E-05
 DRHOG/DT (KG/M3/K)
    -.262114E-02   -.226461E-02   -.205371E-02   -.206594E-02   -.246053E-02
    -.350183E-02   -.563510E-02   -.938738E-02   -.829555E-02   -.739565E-02
    -.594308E-01   -.586932E-01   -.520492E-01   -.446556E-01   -.396041E-01
    -.366968E-01   -.360380E-01   -.380288E-01   -.435085E-01   -.542092E-01
    -.594308E-01   -.586932E-01   -.562308E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.594308E-01   -.578635E-01   -.562308E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.594308E-01   -.578635E-01   -.562308E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.586932E-01   -.578635E-01   -.562308E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.586932E-01   -.578635E-01   -.562308E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.586932E-01   -.578635E-01   -.530137E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.586932E-01   -.562308E-01   -.530137E-01   -.530137E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
    -.586932E-01   -.562308E-01   -.530137E-01   -.499161E-01   -.499161E-01
    -.477172E-01   -.471587E-01   -.490635E-01   -.545682E-01   -.656288E-01
 DRHOL/DT (KG/M3/K)
    -.628410E+00   -.687023E+00   -.752279E+00   -.825538E+00   -.908634E+00
    -.100411E+01   -.111559E+01   -.123916E+01   -.123916E+01   -.139377E+01
    -.663795E+00   -.725012E+00   -.788021E+00   -.856646E+00   -.935534E+00
    -.102666E+01   -.113303E+01   -.125917E+01   -.141219E+01   -.160397E+01
    -.644400E+00   -.701318E+00   -.763628E+00   -.832268E+00   -.908426E+00
    -.993652E+00   -.109002E+01   -.120039E+01   -.132889E+01   -.148167E+01
    -.626210E+00   -.679292E+00   -.736832E+00   -.799465E+00   -.867952E+00
    -.943213E+00   -.102638E+01   -.111884E+01   -.122234E+01   -.133899E+01
    -.609110E+00   -.658752E+00   -.712081E+00   -.769513E+00   -.831508E+00
    -.898575E+00   -.971262E+00   -.105014E+01   -.113575E+01   -.122846E+01
    -.592999E+00   -.639543E+00   -.689134E+00   -.742026E+00   -.798470E+00
    -.858702E+00   -.922910E+00   -.991194E+00   -.106348E+01   -.113939E+01
    -.577788E+00   -.621531E+00   -.667785E+00   -.716688E+00   -.768344E+00
    -.822804E+00   -.880035E+00   -.939871E+00   -.100193E+01   -.106552E+01
    -.563400E+00   -.604599E+00   -.647862E+00   -.693238E+00   -.740728E+00
    -.790263E+00   -.841674E+00   -.894646E+00   -.948656E+00   -.100289E+01
    -.549766E+00   -.588648E+00   -.629216E+00   -.671456E+00   -.715296E+00
    -.760589E+00   -.807085E+00   -.854391E+00   -.901929E+00   -.948877E+00
    -.536824E+00   -.573589E+00   -.611721E+00   -.651157E+00   -.691778E+00
    -.733388E+00   -.775689E+00   -.818255E+00   -.860499E+00   -.901635E+00
 GAS MASS FRACTION (-)
     .124896E-01    .127678E-01    .135673E-01    .160372E-01    .230626E-01
     .428618E-01    .112393E+00    .100000E+01    .100000E+01    .100000E+01
     .000000E+00    .000000E+00    .890652E-03    .197405E-02    .275600E-02
     .342559E-02    .417908E-02    .526967E-02    .710317E-02    .104858E-01
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
     .000000E+00    .000000E+00    .000000E+00    .000000E+00    .000000E+00
 GAS VISCOSITY (NS/M2)
     .103786E-04    .111118E-04    .118375E-04    .125824E-04    .131851E-04
     .128638E-04    .111825E-04    .906063E-05    .951006E-05    .995796E-05
     .108163E-04    .115092E-04    .121872E-04    .128562E-04    .135261E-04
     .142152E-04    .149432E-04    .156887E-04    .163211E-04    .166218E-04
     .112993E-04    .119614E-04    .126097E-04    .132518E-04    .138994E-04
     .145717E-04    .152923E-04    .160661E-04    .168262E-04    .174172E-04
     .117823E-04    .126609E-04    .130326E-04    .136494E-04    .142790E-04
     .149442E-04    .156744E-04    .164823E-04    .173130E-04    .180284E-04
     .122653E-04    .131011E-04    .134554E-04    .140471E-04    .146586E-04
     .153167E-04    .160565E-04    .168986E-04    .177998E-04    .186397E-04
     .133178E-04    .135413E-04    .138783E-04    .144448E-04    .150381E-04
     .156893E-04    .164386E-04    .173149E-04    .182866E-04    .192509E-04
     .137700E-04    .139815E-04    .143012E-04    .148425E-04    .154177E-04
     .160618E-04    .168206E-04    .177312E-04    .187734E-04    .198622E-04
     .142221E-04    .144216E-04    .152401E-04    .152401E-04    .157973E-04
     .164343E-04    .172027E-04    .181475E-04    .192601E-04    .204735E-04
     .146743E-04    .151469E-04    .156378E-04    .156378E-04    .161768E-04
     .168068E-04    .175848E-04    .185638E-04    .197469E-04    .210847E-04
     .151264E-04    .155698E-04    .160355E-04    .165564E-04    .165564E-04
     .171794E-04    .179669E-04    .189800E-04    .202337E-04    .216960E-04
 LIQUID VISCOSITY (NS/M2)
     .102609E-02    .760923E-03    .597933E-03    .481996E-03    .403795E-03
     .344710E-03    .288746E-03    .245946E-03    .245946E-03    .174904E-03
     .861476E-03    .663323E-03    .533431E-03    .445613E-03    .380176E-03
     .318737E-03    .267231E-03    .226590E-03    .193452E-03    .165850E-03
     .898732E-03    .693414E-03    .553045E-03    .458161E-03    .386883E-03
     .320433E-03    .268706E-03    .228437E-03    .195791E-03    .168691E-03
     .936467E-03    .723957E-03    .578970E-03    .480543E-03    .405261E-03
     .334677E-03    .281015E-03    .239691E-03    .206358E-03    .178861E-03
     .974613E-03    .754881E-03    .605247E-03    .503262E-03    .424003E-03
     .348959E-03    .293168E-03    .250685E-03    .216550E-03    .188504E-03
     .101310E-02    .786108E-03    .631814E-03    .526266E-03    .443079E-03
     .363297E-03    .305196E-03    .261478E-03    .226463E-03    .197774E-03
     .105186E-02    .817600E-03    .658612E-03    .549501E-03    .462451E-03
     .377700E-03    .317117E-03    .272106E-03    .236158E-03    .206762E-03
     .109084E-02    .849281E-03    .685583E-03    .572916E-03    .482077E-03
     .392172E-03    .328943E-03    .282593E-03    .245672E-03    .215527E-03
     .112998E-02    .881096E-03    .712674E-03    .596461E-03    .501914E-03
     .406710E-03    .340676E-03    .292951E-03    .255034E-03    .224108E-03
     .116923E-02    .912996E-03    .739836E-03    .620087E-03    .521917E-03
     .421309E-03    .352317E-03    .303190E-03    .264258E-03    .232531E-03
 GAS HEAT CAPACITY (J/KG/K)
     .213374E+04    .220014E+04    .223886E+04    .221698E+04    .212926E+04
     .203623E+04    .199540E+04    .201296E+04    .209180E+04    .216878E+04
     .228168E+04    .235375E+04    .241027E+04    .245977E+04    .250329E+04
     .253243E+04    .254102E+04    .253015E+04    .251049E+04    .249795E+04
     .228168E+04    .235375E+04    .241996E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .228168E+04    .238080E+04    .241996E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .228168E+04    .238080E+04    .241996E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .235375E+04    .238080E+04    .241996E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .235375E+04    .238080E+04    .241996E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .235375E+04    .238080E+04    .247962E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .235375E+04    .241996E+04    .247962E+04    .247962E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
     .235375E+04    .241996E+04    .247962E+04    .252976E+04    .252976E+04
     .256576E+04    .258342E+04    .258272E+04    .257084E+04    .256108E+04
 LIQUID HEAT CAPACITY (J/KG/K)
     .194463E+04    .203388E+04    .212456E+04    .221673E+04    .231070E+04
     .240704E+04    .250677E+04    .260457E+04    .260457E+04    .279265E+04
     .196329E+04    .205349E+04    .214340E+04    .223418E+04    .232726E+04
     .242306E+04    .252243E+04    .262686E+04    .273886E+04    .286282E+04
     .195977E+04    .204902E+04    .213949E+04    .223120E+04    .232430E+04
     .241917E+04    .251644E+04    .261712E+04    .272281E+04    .283606E+04
     .195649E+04    .204488E+04    .213426E+04    .222454E+04    .231574E+04
     .240803E+04    .250176E+04    .259741E+04    .269573E+04    .279779E+04
     .195342E+04    .204105E+04    .212947E+04    .221851E+04    .230811E+04
     .239831E+04    .248923E+04    .258109E+04    .267420E+04    .276892E+04
     .195054E+04    .203749E+04    .212506E+04    .221302E+04    .230127E+04
     .238973E+04    .247840E+04    .256734E+04    .265659E+04    .274620E+04
     .194784E+04    .203417E+04    .212098E+04    .220801E+04    .229509E+04
     .238209E+04    .246893E+04    .255555E+04    .264187E+04    .272777E+04
     .194529E+04    .203107E+04    .211720E+04    .220341E+04    .228948E+04
     .237524E+04    .246057E+04    .254532E+04    .262936E+04    .271247E+04
     .194290E+04    .202817E+04    .211369E+04    .219917E+04    .228436E+04
     .236906E+04    .245312E+04    .253635E+04    .261856E+04    .269953E+04
     .194063E+04    .202544E+04    .211042E+04    .219524E+04    .227966E+04
     .236346E+04    .244643E+04    .252840E+04    .260914E+04    .268841E+04
 GAS ENTHALPY (J/KG)
    -.120674E+04    .468189E+05    .947748E+05    .138383E+06    .172746E+06
     .200007E+06    .227576E+06    .260039E+06    .305651E+06    .352994E+06
    -.284965E+05    .234778E+05    .763106E+05    .129722E+06    .182818E+06
     .233885E+06    .280680E+06    .321517E+06    .356520E+06    .387706E+06
    -.561969E+05   -.336206E+03    .556890E+05    .111719E+06    .167064E+06
     .220341E+06    .269612E+06    .313075E+06    .350124E+06    .381864E+06
    -.838973E+05   -.517075E+03    .350612E+05    .936469E+05    .150954E+06
     .205593E+06    .255575E+06    .299010E+06    .335156E+06    .364925E+06
    -.111598E+06   -.229832E+05    .144333E+05    .755751E+05    .134844E+06
     .190844E+06    .241539E+06    .284946E+06    .320189E+06    .347987E+06
    -.717782E+05   -.454494E+05   -.619448E+04    .575033E+05    .118734E+06
     .176096E+06    .227503E+06    .270881E+06    .305221E+06    .331048E+06
    -.955921E+05   -.679155E+05   -.268223E+05    .394315E+05    .102624E+06
     .161347E+06    .213466E+06    .256816E+06    .290253E+06    .314109E+06
    -.119406E+06   -.903816E+05    .213596E+05    .213596E+05    .865134E+05
     .146599E+06    .199430E+06    .242751E+06    .275285E+06    .297171E+06
    -.143220E+06   -.680780E+05    .328782E+04    .328782E+04    .704033E+05
     .131850E+06    .185394E+06    .228687E+06    .260318E+06    .280232E+06
    -.167034E+06   -.887058E+05   -.147840E+05    .542931E+05    .542931E+05
     .117102E+06    .171357E+06    .214622E+06    .245350E+06    .263293E+06
 LIQUID ENTHALPY (J/KG)
    -.406886E+06   -.362694E+06   -.316502E+06   -.268279E+06   -.217991E+06
    -.165598E+06   -.111050E+06   -.580137E+05   -.580137E+05    .665512E+05
    -.403613E+06   -.358985E+06   -.312489E+06   -.264058E+06   -.213549E+06
    -.160907E+06   -.106068E+06   -.489499E+05    .105636E+05    .726385E+05
    -.401444E+06   -.356904E+06   -.310368E+06   -.261807E+06   -.211193E+06
    -.158491E+06   -.103656E+06   -.466244E+05    .126970E+05    .744451E+05
    -.399261E+06   -.354803E+06   -.308370E+06   -.259940E+06   -.209495E+06
    -.157010E+06   -.102460E+06   -.458071E+05    .129997E+05    .740307E+05
    -.397064E+06   -.352682E+06   -.306345E+06   -.258035E+06   -.207740E+06
    -.155448E+06   -.101143E+06   -.448084E+05    .135811E+05    .740568E+05
    -.394855E+06   -.350545E+06   -.304295E+06   -.256095E+06   -.205936E+06
    -.153815E+06   -.997248E+05   -.436616E+05    .143814E+05    .744117E+05
    -.392634E+06   -.348391E+06   -.302223E+06   -.254123E+06   -.204089E+06
    -.152120E+06   -.982196E+05   -.423915E+05    .153583E+05    .750219E+05
    -.390403E+06   -.346222E+06   -.300131E+06   -.252124E+06   -.202203E+06
    -.150372E+06   -.966395E+05   -.410173E+05    .164806E+05    .758362E+05
    -.388162E+06   -.344040E+06   -.298020E+06   -.250099E+06   -.200281E+06
    -.148575E+06   -.949942E+05   -.395540E+05    .177248E+05    .768172E+05
    -.385912E+06   -.341845E+06   -.295891E+06   -.248050E+06   -.198328E+06
    -.146736E+06   -.932915E+05   -.380136E+05    .190726E+05    .779372E+05
 GAS THERMAL CONDUCTIVITY (W/M/K)
     .312195E-01    .338453E-01    .362569E-01    .381307E-01    .399042E-01
     .422990E-01    .409703E-01    .256544E-01    .278518E-01    .300984E-01
     .342089E-01    .367048E-01    .393265E-01    .420156E-01    .446744E-01
     .471858E-01    .495205E-01    .519071E-01    .548289E-01    .585617E-01
     .368641E-01    .390992E-01    .415113E-01    .440418E-01    .466036E-01
     .490946E-01    .514676E-01    .538586E-01    .566517E-01    .602477E-01
     .395193E-01    .423460E-01    .436947E-01    .460565E-01    .484889E-01
     .508900E-01    .532165E-01    .556116E-01    .584701E-01    .622061E-01
     .421746E-01    .446510E-01    .458781E-01    .480713E-01    .503741E-01
     .526854E-01    .549654E-01    .573647E-01    .602884E-01    .641645E-01
     .462825E-01    .469560E-01    .480616E-01    .500860E-01    .522594E-01
     .544808E-01    .567143E-01    .591177E-01    .621068E-01    .661228E-01
     .486769E-01    .492610E-01    .502450E-01    .521007E-01    .541446E-01
     .562761E-01    .584632E-01    .608708E-01    .639251E-01    .680812E-01
     .510714E-01    .515660E-01    .541155E-01    .541155E-01    .560299E-01
     .580715E-01    .602121E-01    .626238E-01    .657435E-01    .700396E-01
     .534658E-01    .546118E-01    .561302E-01    .561302E-01    .579151E-01
     .598669E-01    .619610E-01    .643769E-01    .675619E-01    .719979E-01
     .558602E-01    .567952E-01    .581450E-01    .598004E-01    .598004E-01
     .616622E-01    .637099E-01    .661299E-01    .693802E-01    .739563E-01
 LIQUID THERMAL CONDUCTIVITY (W/M/K)
     .124384E+00    .118678E+00    .111187E+00    .103807E+00    .966038E-01
     .896258E-01    .828932E-01    .768157E-01    .768157E-01    .648330E-01
     .151955E+00    .142448E+00    .131905E+00    .121616E+00    .112284E+00
     .103698E+00    .957419E-01    .883242E-01    .810621E-01    .763293E-01
     .153030E+00    .143711E+00    .134488E+00    .125510E+00    .116866E+00
     .108597E+00    .100756E+00    .932263E-01    .866834E-01    .821625E-01
     .154072E+00    .144930E+00    .135885E+00    .127084E+00    .118616E+00
     .110518E+00    .102843E+00    .956026E-01    .889550E-01    .845709E-01
     .155080E+00    .146106E+00    .137227E+00    .128592E+00    .120283E+00
     .112338E+00    .104805E+00    .977212E-01    .910673E-01    .867690E-01
     .156052E+00    .147239E+00    .138518E+00    .130037E+00    .121876E+00
     .114069E+00    .106662E+00    .996952E-01    .930576E-01    .888153E-01
     .156989E+00    .148329E+00    .139758E+00    .131422E+00    .123400E+00
     .115721E+00    .108428E+00    .101560E+00    .949510E-01    .907443E-01
     .157890E+00    .149377E+00    .140950E+00    .132752E+00    .124860E+00
     .117301E+00    .110112E+00    .103332E+00    .967694E-01    .925782E-01
     .158756E+00    .150384E+00    .142094E+00    .134028E+00    .126260E+00
     .118813E+00    .111723E+00    .105024E+00    .985388E-01    .943323E-01
     .159589E+00    .151352E+00    .143193E+00    .135254E+00    .127604E+00
     .120264E+00    .113266E+00    .106643E+00    .100277E+00    .960174E-01
 SURFACE TENSION (N/M)
     .245515E-01    .228250E-01    .210352E-01    .191884E-01    .172905E-01
     .153483E-01    .133714E-01    .113810E-01    .948807E-02    .760351E-02
     .205261E-01    .191739E-01    .177763E-01    .163095E-01    .147401E-01
     .130867E-01    .113687E-01    .960901E-02    .783748E-02    .609360E-02
     .175021E-01    .166876E-01    .156522E-01    .144516E-01    .131210E-01
     .116858E-01    .101681E-01    .859082E-02    .698224E-02    .538056E-02
     .145475E-01    .142836E-01    .136854E-01    .128371E-01    .118014E-01
     .106141E-01    .930177E-02    .788903E-02    .640498E-02    .488916E-02
     .117871E-01    .120417E-01    .118435E-01    .113173E-01    .105492E-01
     .958501E-02    .845547E-02    .718647E-02    .580730E-02    .435915E-02
     .934514E-02    .100254E-01    .101643E-01    .991661E-02    .938290E-02
     .861548E-02    .764752E-02    .650539E-02    .521901E-02    .383387E-02
     .734413E-02    .828173E-02    .867346E-02    .865143E-02    .831520E-02
     .771737E-02    .689087E-02    .586165E-02    .466097E-02    .334218E-02
     .578342E-02    .682531E-02    .729619E-02    .752905E-02    .735244E-02
     .689738E-02    .619350E-02    .526530E-02    .414617E-02    .290007E-02
     .460274E-02    .561280E-02    .619674E-02    .654804E-02    .649517E-02
     .615762E-02    .555903E-02    .472152E-02    .368101E-02    .251340E-02
     .371668E-02    .466330E-02    .527684E-02    .553523E-02    .573934E-02
     .549652E-02    .498761E-02    .423158E-02    .326697E-02    .218119E-02
 GAS ENTROPY (J/KG/C)
     .523296E+01    .180014E+03    .353263E+03    .516989E+03    .644571E+03
     .718909E+03    .755166E+03    .770458E+03    .874169E+03    .976640E+03
    -.170804E+04   -.151090E+04   -.132946E+04   -.114442E+04   -.942588E+03
    -.710398E+03   -.440706E+03   -.142024E+03    .160463E+03    .437216E+03
    -.239449E+04   -.209274E+04   -.184227E+04   -.161333E+04   -.138245E+04
    -.112958E+04   -.841341E+03   -.518288E+03   -.179059E+03    .146208E+03
    -.308094E+04   -.253941E+04   -.235373E+04   -.207472E+04   -.180468E+04
    -.151633E+04   -.119073E+04   -.825586E+03   -.440491E+03   -.699427E+02
    -.376739E+04   -.309005E+04   -.286520E+04   -.253610E+04   -.222692E+04
    -.190307E+04   -.154013E+04   -.113288E+04   -.701922E+03   -.286093E+03
    -.383825E+04   -.364070E+04   -.337666E+04   -.299749E+04   -.264915E+04
    -.228982E+04   -.188952E+04   -.144018E+04   -.963353E+03   -.502244E+03
    -.442009E+04   -.419134E+04   -.388812E+04   -.345888E+04   -.307138E+04
    -.267657E+04   -.223891E+04   -.174748E+04   -.122478E+04   -.718395E+03
    -.500193E+04   -.474199E+04   -.392027E+04   -.392027E+04   -.349362E+04
    -.306332E+04   -.258830E+04   -.205478E+04   -.148622E+04   -.934546E+03
    -.558377E+04   -.491104E+04   -.438166E+04   -.438166E+04   -.391585E+04
    -.345006E+04   -.293769E+04   -.236208E+04   -.174765E+04   -.115070E+04
    -.616560E+04   -.542250E+04   -.484304E+04   -.433808E+04   -.433808E+04
    -.383681E+04   -.328709E+04   -.266938E+04   -.200908E+04   -.136685E+04
 LIQUID ENTROPY (J/KG/C)
    -.991957E+03   -.836416E+03   -.685651E+03   -.538912E+03   -.395588E+03
    -.255169E+03   -.117216E+03    .989267E+01    .989267E+01    .286600E+03
    -.100971E+04   -.852677E+03   -.699259E+03   -.549974E+03   -.404819E+03
    -.262983E+03   -.123813E+03    .132718E+02    .148837E+03    .283488E+03
    -.101203E+04   -.855315E+03   -.703447E+03   -.555691E+03   -.411446E+03
    -.270198E+03   -.131495E+03    .508605E+01    .139970E+03    .273617E+03
    -.101428E+04   -.857852E+03   -.706321E+03   -.558965E+03   -.415198E+03
    -.274533E+03   -.136549E+03   -.874414E+00    .132841E+03    .264937E+03
    -.101646E+04   -.860296E+03   -.709076E+03   -.562085E+03   -.418747E+03
    -.278595E+03   -.141233E+03   -.631888E+01    .126448E+03    .257344E+03
    -.101857E+04   -.862655E+03   -.711723E+03   -.565063E+03   -.422115E+03
    -.282419E+03   -.145599E+03   -.113352E+02    .120645E+03    .250577E+03
    -.102061E+04   -.864933E+03   -.714268E+03   -.567915E+03   -.425319E+03
    -.286032E+03   -.149691E+03   -.159899E+02    .115324E+03    .244463E+03
    -.102260E+04   -.867137E+03   -.716721E+03   -.570649E+03   -.428375E+03
    -.289459E+03   -.153543E+03   -.203344E+02    .110407E+03    .238880E+03
    -.102452E+04   -.869272E+03   -.719087E+03   -.573277E+03   -.431298E+03
    -.292717E+03   -.157182E+03   -.244097E+02    .105834E+03    .233738E+03
    -.102640E+04   -.871341E+03   -.721373E+03   -.575806E+03   -.434099E+03
